username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
SisterRoma;2016-11-07 15:30;1;4;"The size of these crowds is making me nervous. Trump supporters turn out and they vote. #scary https:// twitter.com/realdonaldtrum p/status/795479521520717825 …";;;#scary;"795634541146738688";https://twitter.com/SisterRoma/status/795634541146738688
Joaquin3101;2016-11-07 15:15;0;0;"@wolfblitzer @CNNSitRoom “Wolf Blitzer is interviewing Trump on Tues ahead... foreign policy address on Wed,” Email/Wikileaks. #Wolfisafraud";;@wolfblitzer @CNNSitRoom;#Wolfisafraud;"795630762070577152";https://twitter.com/Joaquin3101/status/795630762070577152
cmisla2;2016-11-07 15:02;0;0;"Too bad her supporters cannot afford the Trump brand, and unfortunately her family alienate the ppl that can. https://www. washingtonpost.com/news/wonk/wp/2 016/10/27/you-cant-buy-that-its-ivanka-how-trumps-campaign-is-hurting-his-daughters-clothing-line/ …";;;;"795627420480978945";https://twitter.com/cmisla2/status/795627420480978945
andrewbbarnett;2016-11-07 13:00;0;0;"Spot on @adamgopnik @NewYorker piece :Donald Trump behaves exactly how you would expect an American fascist to act: http://www. newyorker.com/culture/cultur al-comment/why-trump-is-different-and-must-be-repelled/ …";;@adamgopnik @NewYorker;;"795596757656711169";https://twitter.com/andrewbbarnett/status/795596757656711169
Khanoisseur;2016-11-07 12:59;19;29;". @Madam_Nyobi protest was the kid's idea-to bring attention to Trump's treatment of disabled community @armsivilli https:// twitter.com/khanoisseur/st atus/752630965176901633 …";;@Madam_Nyobi @armsivilli;;"795596538265235456";https://twitter.com/Khanoisseur/status/795596538265235456
Khanoisseur;2016-11-07 12:44;186;249;"Best closing story of this grim election: How JJ Holmes-kid in wheelchair who was kicked out of a Trump rally-got to meet Obama pic.twitter.com/PPOQVlC1CN";;;;"795592689638981632";https://twitter.com/Khanoisseur/status/795592689638981632
deeXiepoo;2016-11-07 10:38;0;0;"@NellSco @Lawrence @breanne_dep @ReutersPolitics Thanks Donald Trump, for bringing out the best America has to offer. A job well done.";;@NellSco @Lawrence @breanne_dep @ReutersPolitics;;"795560964158410752";https://twitter.com/deeXiepoo/status/795560964158410752
MrJamesonNeat;2016-11-07 10:00;129;153;"Osama bin Ladens Brother was living in Trump Tower for years before 9/11. Explain that, I'll wait. https:// twitter.com/mythac01/statu s/795549072656633856 …";;;;"795551377569087488";https://twitter.com/MrJamesonNeat/status/795551377569087488
ManoMarks;2016-11-07 09:47;0;0;"@ivansieder it thought you posting it and suggesting vote Trump was a hack.";;@ivansieder;;"795548107433852928";https://twitter.com/ManoMarks/status/795548107433852928
abroshar;2016-11-07 09:41;1;1;"Every single word of this. We Have Shown Trump Voters Too Much Empathy http:// on.mtv.com/2eHPHg6 via @MTVNews";;@MTVNews;;"795546712668454912";https://twitter.com/abroshar/status/795546712668454912
MrJamesonNeat;2016-11-07 09:20;1;6;"No I'm not voting for Trump. https:// twitter.com/_r1ghtw1ng9o2i o/status/795538969471528960 …";;;;"795541367136976896";https://twitter.com/MrJamesonNeat/status/795541367136976896
MrJamesonNeat;2016-11-07 09:01;229;285;"#ElectionFinalThoughts Counting the places Donald Trump is hated... pic.twitter.com/cc0qTxQy1M";;;#ElectionFinalThoughts;"795536580702183424";https://twitter.com/MrJamesonNeat/status/795536580702183424
LincMad;2016-11-07 08:52;0;0;"@jlbtravel @mmpadellan @JamesKyson No, actually, it was verified accurate. Trump had met the reporter more than once.";;@jlbtravel @mmpadellan @JamesKyson;;"795534357767143425";https://twitter.com/LincMad/status/795534357767143425
LincMad;2016-11-07 08:50;0;0;"Yes, but is it a HILLARY koala or a TRUMP koala?? https:// twitter.com/afp/status/795 528661327720448 …";;;;"795533905558315009";https://twitter.com/LincMad/status/795533905558315009
LincMad;2016-11-07 08:48;0;0;"More than anything—more than I want Hillary 2win Utah—I want 2C Trump come THIRD in just 1 state! C'mon, Team #McMullinFinn ! https:// twitter.com/adamparkhomenk o/status/795528977834213380 …";;;#McMullinFinn;"795533356435808256";https://twitter.com/LincMad/status/795533356435808256
LincMad;2016-11-07 08:41;0;0;"If you want an idea how President Trump wd'v handled radical Islamist terrorism, watch Duterte in southern Philippines https:// twitter.com/afp/status/795 529260651855872 …";;;;"795531520123420672";https://twitter.com/LincMad/status/795531520123420672
gr82bhome;2016-11-07 08:31;0;1;"@hardball @HardballChris @KellyannePolls Come on man! Hardball? I call it let Kellyanne give unchallenged Trump talking points. UR Fox News.";;@hardball @HardballChris @KellyannePolls;;"795529187566047233";https://twitter.com/gr82bhome/status/795529187566047233
kaytchristensen;2016-11-07 08:29;0;1;"Please don't let trump win this week. I can't stress this enough.";;;;"795528618680020992";https://twitter.com/kaytchristensen/status/795528618680020992
Khanoisseur;2016-11-07 08:14;42;49;"Would be pretty karmic if Trump's deleted emails surface after he loses @RebelGeo @sarahkendzior https:// twitter.com/khanoisseur/st atus/790652293179781120 …";;@RebelGeo @sarahkendzior;;"795524735274582016";https://twitter.com/Khanoisseur/status/795524735274582016
BubbaBaylor;2016-11-07 08:14;1;10;"If Trump wins this Election, the Raiders will be super bowl champs this year";;;;"795524715527872512";https://twitter.com/BubbaBaylor/status/795524715527872512
LincMad;2016-11-07 08:05;0;0;"Clearly #TedNugent needs2b on the same stage w/ #Trump so #WhinyLittleBitch can grab Nugent's gents instead of DIY! https:// twitter.com/aravosis/statu s/795520864460636160 …";;;#TedNugent #Trump #WhinyLittleBitch;"795522583374348288";https://twitter.com/LincMad/status/795522583374348288
contentnow;2016-11-07 08:02;0;0;"#Election2016 What scares me is most of #Trump supporters own guns and are in a heightened state of insanity https:// twitter.com/breanne_dep/st atus/795414881805672448 …";;;#Election2016 #Trump;"795521765493456896";https://twitter.com/contentnow/status/795521765493456896
LincMad;2016-11-07 08:00;0;0;". @POTUS : #Trump #CantHandle Twitter but wants nuke codes. #NeverTrump !! #WhinyLittleBitch might tweet something embawwassing!";;@POTUS;#Trump #CantHandle #NeverTrump #WhinyLittleBitch;"795521210796810241";https://twitter.com/LincMad/status/795521210796810241
contentnow;2016-11-07 07:57;0;0;"#Election2016 The #Trump war on media by definition is proof he's a communist https:// twitter.com/thehill/status /795496273679962112 …";;;#Election2016 #Trump;"795520592044666880";https://twitter.com/contentnow/status/795520592044666880
systemizer;2016-11-07 07:22;0;0;"wow, there's 4x trump pledges than hillary pledges on brigade app. how did that happen?";;;;"795511689043120128";https://twitter.com/systemizer/status/795511689043120128
joenewsman;2016-11-07 07:20;1;1;"My interview for @CBSSF from Reno. A Latina struggles to explain her support for Trump (her husband mansplains). http:// bit.ly/2fK04Fs";;@CBSSF;;"795511161777246209";https://twitter.com/joenewsman/status/795511161777246209
Stephskillions1;2016-11-07 06:42;0;0;"@Shelia_Kay @TXConsvMama the funniest thing is how you guys are always yelling HILLARY 4 jail lol. Trump can't do anything. Just watch";;@Shelia_Kay @TXConsvMama;;"795501765441372160";https://twitter.com/Stephskillions1/status/795501765441372160
Stephskillions1;2016-11-07 06:35;0;0;"@Shelia_Kay @TXConsvMama do you know when trump started facing charges? Do your research darling";;@Shelia_Kay @TXConsvMama;;"795499862292762625";https://twitter.com/Stephskillions1/status/795499862292762625
Stephskillions1;2016-11-07 06:26;0;0;"@TXConsvMama @Shelia_Kay also like how trump breaks the law and denies it and lie!";;@TXConsvMama @Shelia_Kay;;"795497636669198337";https://twitter.com/Stephskillions1/status/795497636669198337
Stephskillions1;2016-11-07 06:15;0;0;"@becky_ibison check the stats dear lol. What at all has trump done for America? Making illegals work for him? And maltreating them?";;@becky_ibison;;"795494870181756928";https://twitter.com/Stephskillions1/status/795494870181756928
juanelm;2016-11-07 06:15;0;0;"Trump has some old guy called Ted groping himself on stage, Hillary has Beyoncé. That my friends says it all. https:// twitter.com/guardian/statu s/795487477947461632 …";;;;"795494753534025728";https://twitter.com/juanelm/status/795494753534025728
jonholm;2016-11-07 06:14;0;2;"Look, Trump believes in American manufacturing! Oh wait... #madeinchina #trumphats @Noe… https://www. instagram.com/p/BMfy4dijqX6/";;@Noe;#madeinchina #trumphats;"795494505596198912";https://twitter.com/jonholm/status/795494505596198912
Stephskillions1;2016-11-07 06:11;0;1;"Wait ooo. You REPUBLICANS, you guys think Trump will do all what he's saying? Lol. You guys tho . Wake up y'all. Talk us cheap #DNCLeak2";;;#DNCLeak2;"795493790735663104";https://twitter.com/Stephskillions1/status/795493790735663104
DEANintheYAY;2016-11-07 05:46;0;0;"Been wondering why we haven't seen the real Trump. Makes sense to do this & it should have been done much sooner. http:// fortune.com/2016/11/06/tru mp-staff-twitter-account/ …";;;;"795487637410697216";https://twitter.com/DEANintheYAY/status/795487637410697216
cali94612;2016-11-07 05:34;0;0;"@Quaker5150 it's all rigged and Trump supporters should stay home.";;@Quaker5150;;"795484564168720384";https://twitter.com/cali94612/status/795484564168720384
cali94612;2016-11-07 05:27;0;0;"@Afterseven it's me at a Trump rally railing against Obamacare";;@Afterseven;;"795482858202615808";https://twitter.com/cali94612/status/795482858202615808
MeiraGebel;2016-11-07 05:21;1;1;"Let's not ignore the fact that every time Trump mentions a minority group it's followed with "inner cities" https:// twitter.com/sopandeb/statu s/795440723092979712 …";;;;"795481332063186944";https://twitter.com/MeiraGebel/status/795481332063186944
lrdames;2016-11-07 05:13;0;1;"Que gane Hillary, Trump, Jill, o hasta Cristina, Fidel, Dilma o quien quieras; pero q termine de una vez. Insoportables 18 meses de campaña.";;;;"795479330428108800";https://twitter.com/lrdames/status/795479330428108800
capleen;2016-11-07 05:07;0;0;"Say that to my dog , Trump. I triple dog dare you! https:// twitter.com/sopandeb/statu s/795469350039855104 …";;;;"795477718443790336";https://twitter.com/capleen/status/795477718443790336
thelancearthur;2016-11-07 04:58;0;3;"Trump and Pence. Together they'll strip American civil rights from everyone who's not exactly like them: old white straight male idiots.";;;;"795475565348163585";https://twitter.com/thelancearthur/status/795475565348163585
bwalsh;2016-11-07 04:43;0;2;"@CNN we'll remember that you had an active Trump campaign staffer as a paid "analyst".";;@CNN;;"795471666230882304";https://twitter.com/bwalsh/status/795471666230882304
Imtheladybug;2016-11-07 04:41;0;0;"He's so disgusting. Deplorable. Perfect Trump surrogate. https:// twitter.com/thehill/status /795466065522421761 …";;;;"795471247706460160";https://twitter.com/Imtheladybug/status/795471247706460160
mrtourne;2016-11-07 04:32;0;0;"Speechless. Trump really has given a voice to the darkest, most authoritarian impulses in American society. https:// twitter.com/breanne_dep/st atus/795414881805672448 …";;;;"795468958845415424";https://twitter.com/mrtourne/status/795468958845415424
stevesilberman;2016-11-07 04:27;214;217;"Chilling: After a CNN videographer was abused at Trump rally, a supporter told me, "It was a private gathering. He had no need to be there."";;;;"795467631809597440";https://twitter.com/stevesilberman/status/795467631809597440
dionlisle;2016-11-07 04:25;0;0;"To Trump a holes these words are typical - they can't reason so they go with hate and violence. https:// twitter.com/nickkristof/st atus/795462924928172032 …";;;;"795467254133469184";https://twitter.com/dionlisle/status/795467254133469184
cmisla2;2016-11-07 04:24;0;0;"Dear #Trump , trumpers, you are going to lose b/c of your ugly spirit n hate! You don't like Latinos? No problem, we are voting against you!";;;#Trump;"795466816285863936";https://twitter.com/cmisla2/status/795466816285863936
thelancearthur;2016-11-07 04:23;0;2;"Talking to Trump surrogates is like taking to a wall that Mexico paid for. https:// twitter.com/aravosis/statu s/795438134217555968 …";;;;"795466697687695360";https://twitter.com/thelancearthur/status/795466697687695360
Khanoisseur;2016-11-07 04:21;280;267;"Trump supporters kicked at wheelchair of kid with cerebral palsy as his family was thrown out of a rally He got to meet with Obama today pic.twitter.com/bWabOGf1vK";;;;"795466258133106688";https://twitter.com/Khanoisseur/status/795466258133106688
ErinneM;2016-11-07 03:50;0;0;"@MSNBC this is what drives me nuts - you put Hugh Hewitt and Kellyanne Conway on - they don't answer your questions just push Trump agenda";;@MSNBC;;"795458418001604608";https://twitter.com/ErinneM/status/795458418001604608
AmaliaChamorro;2016-11-07 03:46;1;2;"I'm loving this! #VotoLatino we r showing up! Latino voting surge rattles Trump campaign http:// politi.co/2fpzVdz";;;#VotoLatino;"795457438585470976";https://twitter.com/AmaliaChamorro/status/795457438585470976
stevesilberman;2016-11-07 03:37;27;45;"Rise, sisters, rise: Eve Ensler on why Trump must be decisively defeated. https://www. theguardian.com/commentisfree/ 2016/nov/05/eve-ensler-defeat-donald-trump-us-election?CMP=share_btn_fb …";;;;"795455185355014144";https://twitter.com/stevesilberman/status/795455185355014144
wellskatie;2016-11-07 03:23;1;4;"How Macedonia Became A Global Hub For Pro-Trump Misinformation https://www. buzzfeed.com/craigsilverman /how-macedonia-became-a-global-hub-for-pro-trump-misinfo?utm_term=.ebMZvG7d0 … via @CraigSilverman @buzzfeednews";;@CraigSilverman @buzzfeednews;;"795451664660504576";https://twitter.com/wellskatie/status/795451664660504576
walfridolopez;2016-11-07 03:00;0;0;"Elecciones de Estados Unidos: Cuatro mapas que explican cómo Donald Trump puede ser presidente http://www. lavanguardia.com/internacional/ 20161104/411554106123/elecciones-estados-unidos-donald-trump-presidente-cuatro-mapas.html?utm_campaign=botones_sociales&utm_source=twitter&utm_medium=social … via @lavanguardia";;@lavanguardia;;"795445716219002880";https://twitter.com/walfridolopez/status/795445716219002880
GloriaArchuleta;2016-11-07 02:59;1;7;"@Deir_in_DC @DonnaMgraduates its Devil you know vs Devil unknown.Trump will use nukes, ban religions, bully, attack anyone who disagrees,";;@Deir_in_DC @DonnaMgraduates;;"795445597301915648";https://twitter.com/GloriaArchuleta/status/795445597301915648
SanFranciscoCP;2016-11-07 02:35;0;0;"Report: Trump's aides take control of his Twitter account http:// dlvr.it/Mc8GpG";;;;"795439401169862656";https://twitter.com/SanFranciscoCP/status/795439401169862656
kbairleyk;2016-11-07 02:15;0;1;"http:// mobile.nytimes.com/2016/11/06/opi nion/campaign-stops/the-men-feminists-left-behind.html?smprod=nytcore-iphone&smid=nytcore-iphone-share&_r=0&referer= … "The ugliness of the #Trump campaign = [the threat of] white men in their own shrinking universe" @JillFilipovic";;@JillFilipovic;#Trump;"795434427434180608";https://twitter.com/kbairleyk/status/795434427434180608
Minoru79;2016-11-07 02:14;0;0;"So now the FBI going through 650,000 emails in a week or whatever is a new Clinton conspiracy for the Trump people? Bruh.";;;;"795434200442630144";https://twitter.com/Minoru79/status/795434200442630144
